gcc_name11, mb_cat11, ste_name11, sa3_name11, sa2_main11, ste_code11, sa3_code11, sa4_name11, persons_usually_resident, sa4_code11, sa2_name11, gcc_code11, mb_code11, dwellings, sa1_main11
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",155,"116","Hassall Grove - Plumpton","1GSYD","10110500000",49,"11603131509"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",92,"116","Hassall Grove - Plumpton","1GSYD","10110820000",29,"11603131543"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",127,"116","Hassall Grove - Plumpton","1GSYD","10110510000",35,"11603131509"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",149,"116","Hassall Grove - Plumpton","1GSYD","10110520000",49,"11603131538"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",190,"116","Hassall Grove - Plumpton","1GSYD","10110530000",50,"11603131538"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",138,"116","Hassall Grove - Plumpton","1GSYD","10110540000",38,"11603131539"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",209,"116","Hassall Grove - Plumpton","1GSYD","10110550000",59,"11603131508"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",138,"116","Hassall Grove - Plumpton","1GSYD","10110560000",35,"11603131508"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",77,"116","Hassall Grove - Plumpton","1GSYD","10110570000",29,"11603131539"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",108,"116","Hassall Grove - Plumpton","1GSYD","10110580000",35,"11603131539"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",110,"116","Hassall Grove - Plumpton","1GSYD","10110590000",38,"11603131539"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",161,"116","Hassall Grove - Plumpton","1GSYD","10110600000",44,"11603131537"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",111,"116","Hassall Grove - Plumpton","1GSYD","10110610000",36,"11603131520"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",170,"116","Hassall Grove - Plumpton","1GSYD","10110620000",55,"11603131520"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",193,"116","Hassall Grove - Plumpton","1GSYD","10110630000",56,"11603131520"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",159,"116","Hassall Grove - Plumpton","1GSYD","10110640000",57,"11603131520"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",157,"116","Hassall Grove - Plumpton","1GSYD","10110650000",48,"11603131515"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",122,"116","Hassall Grove - Plumpton","1GSYD","10110660000",34,"11603131515"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",197,"116","Hassall Grove - Plumpton","1GSYD","10110680000",56,"11603131514"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",150,"116","Hassall Grove - Plumpton","1GSYD","10110690000",45,"11603131515"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",183,"116","Hassall Grove - Plumpton","1GSYD","10110700000",57,"11603131514"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",139,"116","Hassall Grove - Plumpton","1GSYD","10110710000",36,"11603131514"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",93,"116","Hassall Grove - Plumpton","1GSYD","10110890000",25,"11603131522"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",0,"116","Hassall Grove - Plumpton","1GSYD","10110720000",0,"11603131541"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",197,"116","Hassall Grove - Plumpton","1GSYD","10110730000",61,"11603131541"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",144,"116","Hassall Grove - Plumpton","1GSYD","10110740000",36,"11603131541"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",187,"116","Hassall Grove - Plumpton","1GSYD","10110750000",57,"11603131542"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",187,"116","Hassall Grove - Plumpton","1GSYD","10110780000",60,"11603131513"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",195,"116","Hassall Grove - Plumpton","1GSYD","10110790000",74,"11603131543"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",101,"116","Hassall Grove - Plumpton","1GSYD","10110800000",26,"11603131543"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",109,"116","Hassall Grove - Plumpton","1GSYD","10110810000",33,"11603131543"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",128,"116","Hassall Grove - Plumpton","1GSYD","10110860000",39,"11603131513"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",134,"116","Hassall Grove - Plumpton","1GSYD","10110870000",34,"11603131513"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",129,"116","Hassall Grove - Plumpton","1GSYD","10110880000",39,"11603131522"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",46,"116","Hassall Grove - Plumpton","1GSYD","10110900000",11,"11603131522"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",149,"116","Hassall Grove - Plumpton","1GSYD","10110910000",44,"11603131522"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10111460000",0,"11603131705"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",144,"116","Hassall Grove - Plumpton","1GSYD","10110920000",38,"11603131526"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",108,"116","Hassall Grove - Plumpton","1GSYD","10110930000",40,"11603131526"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",179,"116","Hassall Grove - Plumpton","1GSYD","10110940000",47,"11603131505"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",154,"116","Hassall Grove - Plumpton","1GSYD","10110950000",37,"11603131505"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",121,"116","Hassall Grove - Plumpton","1GSYD","10110960000",33,"11603131505"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",208,"116","Hassall Grove - Plumpton","1GSYD","10110970000",59,"11603131536"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",138,"116","Hassall Grove - Plumpton","1GSYD","10110990000",37,"11603131528"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",137,"116","Hassall Grove - Plumpton","1GSYD","10111000000",39,"11603131528"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",107,"116","Hassall Grove - Plumpton","1GSYD","10111010000",35,"11603131528"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",136,"116","Hassall Grove - Plumpton","1GSYD","10111020000",34,"11603131535"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",86,"116","Hassall Grove - Plumpton","1GSYD","10111030000",27,"11603131524"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",129,"116","Hassall Grove - Plumpton","1GSYD","10111040000",39,"11603131524"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",161,"116","Hassall Grove - Plumpton","1GSYD","10111060000",47,"11603131524"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",112,"116","Hassall Grove - Plumpton","1GSYD","10111150000",33,"11603131545"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",153,"116","Hassall Grove - Plumpton","1GSYD","10111070000",47,"11603131535"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",152,"116","Hassall Grove - Plumpton","1GSYD","10111080000",46,"11603131535"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",145,"116","Hassall Grove - Plumpton","1GSYD","10111090000",41,"11603131535"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",104,"116","Hassall Grove - Plumpton","1GSYD","10111101000",28,"11603131523"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",104,"116","Hassall Grove - Plumpton","1GSYD","10111102000",19,"11603131523"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",195,"116","Hassall Grove - Plumpton","1GSYD","10111110000",57,"11603131523"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10111590000",0,"11603131731"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",180,"116","Hassall Grove - Plumpton","1GSYD","10111120000",48,"11603131523"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",117,"116","Hassall Grove - Plumpton","1GSYD","10111130000",29,"11603131545"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",124,"116","Mount Druitt - Whalan","1GSYD","10111270000",31,"11603131710"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",133,"116","Hassall Grove - Plumpton","1GSYD","10111140000",35,"11603131545"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",137,"116","Hassall Grove - Plumpton","1GSYD","10111160000",35,"11603131546"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",320,"116","Hassall Grove - Plumpton","1GSYD","10111170000",86,"11603131546"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",220,"116","Mount Druitt - Whalan","1GSYD","10111180000",50,"11603131744"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",68,"116","Mount Druitt - Whalan","1GSYD","10111191000",21,"11603131746"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",240,"116","Mount Druitt - Whalan","1GSYD","10111192000",48,"11603131746"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",369,"116","Mount Druitt - Whalan","1GSYD","10111200000",98,"11603131735"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",149,"116","Mount Druitt - Whalan","1GSYD","10111210000",50,"11603131735"
"Greater Sydney","Commercial","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10111221000",0,"11603131713"
"Greater Sydney","Commercial","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",6,"116","Mount Druitt - Whalan","1GSYD","10111281000",3,"11603131711"
"Greater Sydney","Commercial","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10111222000",0,"11603131713"
"Greater Sydney","Commercial","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10111223000",0,"11603131713"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10111230000",0,"11603131716"
"Greater Sydney","Industrial","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",3,"116","Mount Druitt - Whalan","1GSYD","10111240000",0,"11603131701"
"Greater Sydney","Industrial","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10111250000",0,"11603131701"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",141,"116","Mount Druitt - Whalan","1GSYD","10111360000",41,"11603131717"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",74,"116","Mount Druitt - Whalan","1GSYD","10111370000",30,"11603131717"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",123,"116","Mount Druitt - Whalan","1GSYD","10111380000",38,"11603131717"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",179,"116","Mount Druitt - Whalan","1GSYD","10111600000",59,"11603131721"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10111260000",0,"11603131710"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",159,"116","Mount Druitt - Whalan","1GSYD","10111290000",44,"11603131719"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",94,"116","Mount Druitt - Whalan","1GSYD","10111300000",22,"11603131719"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",135,"116","Mount Druitt - Whalan","1GSYD","10111310000",42,"11603131719"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",188,"116","Mount Druitt - Whalan","1GSYD","10111330000",53,"11603131718"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",110,"116","Mount Druitt - Whalan","1GSYD","10111340000",45,"11603131718"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",132,"116","Mount Druitt - Whalan","1GSYD","10111350000",34,"11603131718"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",158,"116","Mount Druitt - Whalan","1GSYD","10111390000",49,"11603131717"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",124,"116","Mount Druitt - Whalan","1GSYD","10111400000",38,"11603131710"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",150,"116","Mount Druitt - Whalan","1GSYD","10111410000",58,"11603131711"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",120,"116","Mount Druitt - Whalan","1GSYD","10111420000",38,"11603131711"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10111430000",0,"11603131712"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",251,"116","Mount Druitt - Whalan","1GSYD","10111440000",76,"11603131711"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",165,"116","Mount Druitt - Whalan","1GSYD","10111450000",51,"11603131705"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",320,"116","Mount Druitt - Whalan","1GSYD","10111470000",132,"11603131704"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",329,"116","Mount Druitt - Whalan","1GSYD","10111481000",147,"11603131704"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",136,"116","Mount Druitt - Whalan","1GSYD","10111482000",54,"11603131704"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",151,"116","Mount Druitt - Whalan","1GSYD","10111490000",49,"11603131730"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",137,"116","Mount Druitt - Whalan","1GSYD","10111500000",42,"11603131730"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",176,"116","Mount Druitt - Whalan","1GSYD","10111510000",45,"11603131730"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",178,"116","Mount Druitt - Whalan","1GSYD","10111530000",59,"11603131702"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",151,"116","Mount Druitt - Whalan","1GSYD","10111540000",50,"11603131731"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",187,"116","Mount Druitt - Whalan","1GSYD","10111550000",62,"11603131728"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",196,"116","Mount Druitt - Whalan","1GSYD","10111560000",59,"11603131722"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",62,"116","Mount Druitt - Whalan","1GSYD","10111570000",24,"11603131724"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",175,"116","Mount Druitt - Whalan","1GSYD","10111580000",52,"11603131731"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",123,"116","Mount Druitt - Whalan","1GSYD","10111610000",49,"11603131729"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031317","1","11603","Sydney - Blacktown",0,"116","Mount Druitt - Whalan","1GSYD","10111630000",0,"11603131721"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",0,"116","Rooty Hill - Minchinbury","1GSYD","10111640000",0,"11603131937"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",241,"116","Rooty Hill - Minchinbury","1GSYD","10111650000",73,"11603131937"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",117,"116","Rooty Hill - Minchinbury","1GSYD","10111660000",39,"11603131937"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",136,"116","Hassall Grove - Plumpton","1GSYD","10111780000",37,"11603131527"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",154,"116","Rooty Hill - Minchinbury","1GSYD","10111670000",42,"11603131937"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",94,"116","Rooty Hill - Minchinbury","1GSYD","10111680000",33,"11603131937"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",222,"116","Rooty Hill - Minchinbury","1GSYD","10111690000",62,"11603131946"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",134,"116","Rooty Hill - Minchinbury","1GSYD","10111700000",43,"11603131946"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",171,"116","Rooty Hill - Minchinbury","1GSYD","10111710000",49,"11603131946"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",140,"116","Rooty Hill - Minchinbury","1GSYD","10111720000",32,"11603131945"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",0,"116","Rooty Hill - Minchinbury","1GSYD","10111730000",0,"11603131947"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",98,"116","Rooty Hill - Minchinbury","1GSYD","10111860000",29,"11603131931"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",194,"116","Rooty Hill - Minchinbury","1GSYD","10111740000",53,"11603131947"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",128,"116","Rooty Hill - Minchinbury","1GSYD","10111750000",39,"11603131947"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",93,"116","Rooty Hill - Minchinbury","1GSYD","10111760000",28,"11603131948"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",160,"116","Rooty Hill - Minchinbury","1GSYD","10111770000",51,"11603131948"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",3,"116","Hassall Grove - Plumpton","1GSYD","10113160000",3,"11603131511"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",123,"116","Hassall Grove - Plumpton","1GSYD","10111790000",34,"11603131502"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",158,"116","Hassall Grove - Plumpton","1GSYD","10111800000",41,"11603131527"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",148,"116","Hassall Grove - Plumpton","1GSYD","10111810000",39,"11603131502"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",97,"116","Hassall Grove - Plumpton","1GSYD","10111820000",31,"11603131502"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",105,"116","Hassall Grove - Plumpton","1GSYD","10111830000",27,"11603131527"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",117,"116","Rooty Hill - Minchinbury","1GSYD","10111840000",33,"11603131919"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",216,"116","Rooty Hill - Minchinbury","1GSYD","10111850000",32,"11603131919"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",141,"116","Rooty Hill - Minchinbury","1GSYD","10111870000",39,"11603131931"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",107,"116","Rooty Hill - Minchinbury","1GSYD","10111880000",28,"11603131938"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",101,"116","Rooty Hill - Minchinbury","1GSYD","10111890000",33,"11603131938"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",155,"116","Rooty Hill - Minchinbury","1GSYD","10111900000",50,"11603131931"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",158,"116","Rooty Hill - Minchinbury","1GSYD","10111910000",58,"11603131938"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",98,"116","Rooty Hill - Minchinbury","1GSYD","10111920000",34,"11603131930"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",140,"116","Rooty Hill - Minchinbury","1GSYD","10111930000",54,"11603131930"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",96,"116","Rooty Hill - Minchinbury","1GSYD","10111941000",22,"11603131931"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",75,"116","Rooty Hill - Minchinbury","1GSYD","10111942000",27,"11603131930"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",0,"116","Rooty Hill - Minchinbury","1GSYD","10111950000",0,"11603131936"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",141,"116","Rooty Hill - Minchinbury","1GSYD","10111960000",36,"11603131936"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",177,"116","Rooty Hill - Minchinbury","1GSYD","10111970000",47,"11603131936"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",90,"116","Hassall Grove - Plumpton","1GSYD","10111980000",33,"11603131544"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",144,"116","Hassall Grove - Plumpton","1GSYD","10111990000",41,"11603131544"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",79,"116","Hassall Grove - Plumpton","1GSYD","10112000000",28,"11603131544"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031315","1","11603","Sydney - Blacktown",110,"116","Hassall Grove - Plumpton","1GSYD","10112010000",30,"11603131544"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",98,"116","Rooty Hill - Minchinbury","1GSYD","10112020000",35,"11603131913"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",315,"116","Rooty Hill - Minchinbury","1GSYD","10112031000",95,"11603131913"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",288,"116","Rooty Hill - Minchinbury","1GSYD","10112032000",58,"11603131913"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",207,"116","Rooty Hill - Minchinbury","1GSYD","10112040000",70,"11603131914"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",0,"116","Rooty Hill - Minchinbury","1GSYD","10112050000",0,"11603131914"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",151,"116","Rooty Hill - Minchinbury","1GSYD","10112060000",42,"11603131914"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",250,"116","Rooty Hill - Minchinbury","1GSYD","10112070000",83,"11603131914"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",144,"116","Rooty Hill - Minchinbury","1GSYD","10112080000",51,"11603131918"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",159,"116","Rooty Hill - Minchinbury","1GSYD","10112090000",55,"11603131918"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",126,"116","Rooty Hill - Minchinbury","1GSYD","10112100000",36,"11603131915"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",111,"116","Rooty Hill - Minchinbury","1GSYD","10112110000",35,"11603131915"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",90,"116","Rooty Hill - Minchinbury","1GSYD","10112120000",33,"11603131915"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",101,"116","Rooty Hill - Minchinbury","1GSYD","10112130000",32,"11603131915"
